country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
United Kingdom,2021-06-10,NA,estimate,1.09419566020712,1.09470584848065,0.0363483362308333,1.03546032167963,1.07019928365195,1.08491735114431,1.10355345930383,1.11802181908464,1.15579545088864
United Kingdom,2021-06-11,NA,estimate,1.09552884473298,1.09522664906674,0.0361710134311881,1.03604063066352,1.07016750846333,1.08577925386455,1.10486243104265,1.11937844638655,1.15492371893801
United Kingdom,2021-06-12,NA,estimate,1.10552241439729,1.10505512146727,0.0367431596658123,1.04305166929921,1.08002252100079,1.09562754844561,1.11511369131158,1.13008216807707,1.16486769404187
United Kingdom,2021-06-13,NA,estimate,1.12456422095152,1.12382290396254,0.037582554855116,1.06098679188511,1.09822051069707,1.11485955078524,1.13371757409356,1.14899770891386,1.18532377228625
United Kingdom,2021-06-14,NA,estimate,1.15125497888274,1.15076198598015,0.0381464513308368,1.08777221473436,1.12481578050452,1.14171865504212,1.1609272359834,1.17572830608437,1.21391075796371
United Kingdom,2021-06-15,NA,estimate,1.18503452295334,1.18466019993562,0.0382183867523302,1.12155295646278,1.15955768757138,1.17570926219867,1.19477860721772,1.20961605182417,1.24610529563942
United Kingdom,2021-06-16,NA,estimate,1.22445228598617,1.22377480684953,0.0380719921211575,1.16020630418115,1.19788935766149,1.21485407473432,1.23363086057986,1.24813051113467,1.28655471867682
United Kingdom,2021-06-17,NA,estimate,1.26626423694348,1.26573511555875,0.0383013802382305,1.20412724082558,1.24021720483671,1.25604414732082,1.2752471020163,1.29088060230296,1.32915164270538
United Kingdom,2021-06-18,NA,estimate,1.30727655856436,1.30749324872888,0.0393262598603409,1.24366275248492,1.28068227519428,1.29788343168556,1.31697118175297,1.3324014056213,1.37179075419277
United Kingdom,2021-06-19,NA,estimate,1.34570407818687,1.3454016415242,0.0409377650416521,1.27866329461623,1.31813035163124,1.33564319660238,1.35563263624546,1.37206883629094,1.41228254881395
United Kingdom,2021-06-20,NA,estimate,1.3756446307967,1.37548796847111,0.0423994817197187,1.30621054879252,1.3471589321145,1.36503261783117,1.38621426481066,1.40300224627382,1.44559658521545
United Kingdom,2021-06-21,NA,estimate,1.39410465278115,1.39394964045443,0.0430190109777948,1.32207618822719,1.36478103758896,1.3832741906809,1.40458156139176,1.42316237037914,1.46381351670531
United Kingdom,2021-06-22,NA,estimate,1.39717427016718,1.39780565514786,0.0426438930472514,1.32885045376322,1.36917401028867,1.38671463646541,1.40877642775908,1.42705689875385,1.4672903089849
United Kingdom,2021-06-23,NA,estimate,1.38519503676471,1.38555369671984,0.0417263686407971,1.31843367952418,1.35745747663019,1.37533016068481,1.39607672739125,1.41348934782928,1.45315705830868
United Kingdom,2021-06-24,NA,estimate,1.35743538449945,1.35763225527053,0.04090510915013,1.2920452720619,1.32929932737511,1.34705613981011,1.36795531582042,1.38492299388351,1.4252343473536
United Kingdom,2021-06-25,NA,estimate,1.31612945749111,1.31651938437964,0.0404096452571354,1.25080229606203,1.28891382179937,1.30544440691663,1.32656471073057,1.34353749354564,1.38426285561491
United Kingdom,2021-06-26,NA,estimate,1.26540121726729,1.26641145768668,0.0398977576020154,1.20237832273417,1.23979767816839,1.25600966434232,1.27530824820518,1.29266990593754,1.33367143522668
United Kingdom,2021-06-27,NA,estimate,1.21216595405542,1.21257002184679,0.0389125996868946,1.15065437809403,1.18639148938325,1.20254763267189,1.22141922177018,1.23762830801773,1.27824455818313
United Kingdom,2021-06-28,NA,estimate,1.1605400821591,1.16053254298224,0.0374214210770617,1.10114608385899,1.13450672819689,1.15091137141705,1.16949703261269,1.18526198932687,1.22223576370048
United Kingdom,2021-06-29,NA,estimate,1.11570114102979,1.11540207262722,0.0359529568255587,1.05649258488129,1.09037862546387,1.10682419401845,1.12439356496833,1.13978476192891,1.17345607811585
United Kingdom,2021-06-30,NA,estimate,1.08171405878571,1.08135888972462,0.0352805506720033,1.02438592616436,1.05667925297776,1.07228219266045,1.09048055173765,1.10532152334936,1.13977809429984
United Kingdom,2021-07-01,NA,estimate,1.06069338810764,1.06141761325653,0.0358549740412974,1.00387679386374,1.03671328860223,1.05165742088255,1.070551394609,1.08589194011712,1.12110542305157
United Kingdom,2021-07-02,NA,estimate,1.05616606693564,1.05734563357124,0.0374303291503609,0.997868542047284,1.03148214965738,1.04662607288552,1.06577426754,1.08229469472036,1.12159620832814
United Kingdom,2021-07-03,NA,estimate,1.06863510261881,1.06960531055245,0.0392223084496756,1.00687763032133,1.04221293008213,1.05896209429447,1.07836049460759,1.09491782717443,1.1367733223613
United Kingdom,2021-07-04,NA,estimate,1.0961108901121701,1.09719673927791,0.0403640305876389,1.03192468205022,1.06966627160502,1.08648687934772,1.10592566345399,1.12435887674172,1.1637847533616
United Kingdom,2021-07-05,NA,estimate,1.13619496381752,1.13735586819261,0.0403268224246449,1.07186508571084,1.10989513065423,1.12604644859739,1.14762889942137,1.16447862375467,1.2032097229131
United Kingdom,2021-07-06,NA,estimate,1.18529383242631,1.18519528717772,0.0392996119272867,1.12064823809314,1.15871036032872,1.17509310300436,1.19521903316766,1.21136518717547,1.25016709142039
United Kingdom,2021-07-07,NA,estimate,1.23317398552816,1.23353839356274,0.0384672829631142,1.17131511724813,1.20733104656938,1.22411854463999,1.2426609138933,1.25970492531947,1.29582509343345
United Kingdom,2021-07-08,NA,estimate,1.27282026921347,1.27332078529217,0.0395359495294643,1.20995733135911,1.24605288013879,1.26233117162044,1.28285750461839,1.29842370752737,1.33936674437828
United Kingdom,2021-07-09,NA,estimate,1.29380003515741,1.29488161545915,0.0429683285508521,1.22541511634145,1.26557481295311,1.28253127720132,1.30519452918375,1.32356680460658,1.36586583549982
United Kingdom,2021-07-10,NA,estimate,1.2898145118764,1.29011793501884,0.0469707653510108,1.2132200794688,1.25781147497252,1.27690541739769,1.30127127536709,1.32216674749533,1.36728557028833
United Kingdom,2021-07-11,NA,estimate,1.25489175296374,1.25488913323754,0.0489825562544974,1.17602066454173,1.22205028821635,1.24141388520373,1.2665627161994,1.28800567511323,1.33561183216587
United Kingdom,2021-07-12,NA,estimate,1.19010246754361,1.19060678936181,0.0475563522503443,1.11257213720115,1.15843660233532,1.17830708724865,1.20262599876627,1.22213116371002,1.27032494580016
United Kingdom,2021-07-13,NA,estimate,1.10371743752475,1.10410279592512,0.0431002758626169,1.03328432172182,1.07497955050078,1.09214535976382,1.11495938137706,1.13265406332483,1.17505181590767
United Kingdom,2021-07-14,NA,estimate,1.00498024272655,1.0057143485553,0.0375832284427349,0.945806509914723,0.980130831723239,0.995332272701643,1.01453256057077,1.03098536963459,1.06837588859816
United Kingdom,2021-07-15,NA,estimate,0.906496370674574,0.906494308023442,0.0334547474618612,0.852426804217011,0.884372240784759,0.897562656045285,0.914491671114056,0.928117144594657,0.962960096839282
United Kingdom,2021-07-16,NA,estimate,0.815598500113589,0.815808451603718,0.0320360331641701,0.762994755180511,0.794518015513491,0.808101812871892,0.823858286798322,0.836787593284163,0.868061994748231
United Kingdom,2021-07-17,NA,estimate,0.74024686982052,0.740128916060672,0.0326894837722619,0.686733387771266,0.718191215885454,0.731803055677729,0.748176972701904,0.761591132871319,0.79374600330572
United Kingdom,2021-07-18,NA,estimate,0.682677553836731,0.683055054482076,0.03395668690474,0.628910057199804,0.660098800005096,0.673853697345733,0.691403599785647,0.705253344042167,0.740488342448699
United Kingdom,2021-07-19,NA,estimate,0.6453830949499,0.646069506811172,0.0348351799581858,0.590503699749356,0.622341865987777,0.636704036420517,0.654209474825694,0.669225396740674,0.704418344134064
United Kingdom,2021-07-20,NA,estimate,0.62886501564874,0.629455705276213,0.0349399598831925,0.573610567823519,0.605893740115244,0.619814674141334,0.637778835582176,0.65245749836993,0.688498635845373
United Kingdom,2021-07-21,NA,estimate,0.633052913505842,0.632988140687255,0.0342599006257687,0.577954513671475,0.609849350245419,0.623706468223351,0.640812732287002,0.655703441752919,0.68964965561996
United Kingdom,2021-07-22,NA,estimate,0.655925148563659,0.656222616467298,0.0330463655251738,0.60381384236421,0.633957764076687,0.647088140498654,0.664211370151585,0.678122092515766,0.710597293355799
United Kingdom,2021-07-23,NA,estimate,0.698441742699211,0.698354057944891,0.031908567794364,0.646309622613522,0.676904938612807,0.690246968456774,0.706727466492078,0.719603125625926,0.750706333429451
United Kingdom,2021-07-24,NA,estimate,0.758374952176667,0.757697813628429,0.0319287743927034,0.70416289895148,0.736008620318511,0.750009953660239,0.765992952978444,0.778821806336693,0.809567915982454
United Kingdom,2021-07-25,NA,estimate,0.830671973662206,0.830958360320502,0.0342584620108181,0.774936273998713,0.807825931555777,0.821854666300773,0.839606429299628,0.853786364585493,0.887262713711433
United Kingdom,2021-07-26,NA,estimate,0.912376825202882,0.912609678069164,0.0390047698338407,0.849634664177939,0.885284584117857,0.901970127620212,0.922057660642961,0.938273880480722,0.978874890364082
United Kingdom,2021-07-27,NA,estimate,0.993863859320078,0.994850108356175,0.0447475949555136,0.923633292461613,0.964322412810801,0.982390820290716,1.00548499284964,1.02522718598741,1.06950623263928
United Kingdom,2021-07-28,NA,estimate,1.06791301884856,1.06853096895863,0.049396277757426,0.989957048251486,1.03547656432513,1.05557044568601,1.07939223223885,1.10086515095529,1.14935561770164
United Kingdom,2021-07-29,NA,estimate,1.12455038397245,1.12505216362445,0.0513203603444538,1.04349657156239,1.09027508411203,1.11147300924369,1.13644345436714,1.1587829036216999,1.20868690055337
United Kingdom,2021-07-30,NA,estimate,1.15802237110993,1.15860338361449,0.0501067823261162,1.07921072486303,1.1255064928441,1.14475427629389,1.17034329041408,1.19179496152665,1.24340383637237
United Kingdom,2021-07-31,NA,estimate,1.16630367805588,1.1677509951192,0.0467876767472203,1.09343954489074,1.13652486142021,1.15526650574382,1.17865097565807,1.19831946451982,1.24549089174786
United Kingdom,2021-08-01,NA,estimate,1.15470362311163,1.15561660030199,0.0433737458368388,1.08576918431635,1.12673485381466,1.14328506291512,1.16565571935403,1.18441746118716,1.22928317658005
United Kingdom,2021-08-02,NA,estimate,1.12761875150964,1.12864656786034,0.0416468353393312,1.06150550079364,1.10014295767234,1.11740268677484,1.13866779909722,1.15743923143119,1.19732984583912
United Kingdom,2021-08-03,NA,estimate,1.09406715910165,1.09466394828605,0.0419004074602513,1.02583113743798,1.06645945867443,1.08368464061555,1.10517180749672,1.12338115165791,1.16381934217018
United Kingdom,2021-08-04,NA,estimate,1.06088383346191,1.06105770781476,0.0430413731126211,0.991259996175487,1.03214837343115,1.04923830928196,1.07160628296445,1.09040624047775,1.13245231044448
United Kingdom,2021-08-05,NA,estimate,1.03258123676879,1.03362740798126,0.0438027970026641,0.962674180209276,1.00377843709205,1.02223632173235,1.04385869533197,1.06269006456834,1.10713965354587
United Kingdom,2021-08-06,NA,estimate,1.01549471084182,1.016131809305,0.0435014814732864,0.946276849598008,0.987014117099451,1.00488830175774,1.02614533928399,1.04467188404965,1.08904504216758
United Kingdom,2021-08-07,NA,estimate,1.00994469784462,1.01029935021221,0.0421009296195845,0.941458267431787,0.982199835275768,0.999542655876708,1.02042376558757,1.03834985219444,1.07874389951687
United Kingdom,2021-08-08,NA,estimate,1.01612518417933,1.01601767999361,0.0400723142797482,0.949586138681217,0.988199933033795,1.00587054208599,1.02603743177067,1.0436356018054,1.08085917694066
United Kingdom,2021-08-09,NA,estimate,1.03162347586215,1.03153601188762,0.0382457148215286,0.968088335634697,1.0061992271202,1.02152199113724,1.04136865618992,1.0573825318513,1.09301914490563
United Kingdom,2021-08-10,NA,estimate,1.05295545657643,1.05367066122007,0.0375262106869724,0.991961129964664,1.02791776980608,1.04377703029929,1.06267636428107,1.07897161983642,1.11522866831462
United Kingdom,2021-08-11,NA,estimate,1.07717696772948,1.0781191467339999,0.0383546438861034,1.01571858887993,1.05209648202534,1.06773360037386,1.08669854975223,1.10412897849612,1.1427866586388
United Kingdom,2021-08-12,NA,estimate,1.0994608774411,1.1000114000260801,0.0402830692967851,1.0352651910737,1.07207815965007,1.08891505155001,1.10948646011717,1.12714158573674,1.16797887448496
United Kingdom,2021-08-13,NA,estimate,1.11455681841438,1.11473519026086,0.0422129921168861,1.04675020615761,1.08566820926338,1.10302254252979,1.12536692810156,1.14341383008704,1.18445930982621
United Kingdom,2021-08-14,NA,estimate,1.11816806302685,1.11889680108178,0.0430666312186746,1.04986618639481,1.08912925030546,1.10741699532042,1.12939564498634,1.14749086669604,1.19007557922671
United Kingdom,2021-08-15,NA,estimate,1.11027224573154,1.11111887352116,0.0423251797602877,1.04316464143203,1.08272400319369,1.09963533103704,1.12084261495265,1.13870356637706,1.1816828429556
United Kingdom,2021-08-16,NA,estimate,1.09121394775605,1.09236226999844,0.0402475965207816,1.02707309188105,1.06567990586787,1.08137120341897,1.1009811203569,1.11861333064929,1.16008835955071
United Kingdom,2021-08-17,NA,estimate,1.06482728900152,1.06563434501309,0.0377641543572919,1.0048850354721,1.04036270993498,1.05555111841289,1.07405291867233,1.09026484855694,1.12960741750955
United Kingdom,2021-08-18,NA,estimate,1.03572187025161,1.03521357588092,0.0360151927490153,0.976393732426414,1.01083568557317,1.02609115309482,1.04355049309199,1.05878537966133,1.09546567530625
United Kingdom,2021-08-19,NA,estimate,1.00581336660336,1.00570489656016,0.0356444668411313,0.946012627622856,0.982216255137118,0.997536056617132,1.01463495766881,1.0295830119763,1.06482411807094
United Kingdom,2021-08-20,NA,estimate,0.981787375899655,0.981236670547848,0.0363926466228079,0.920514993945319,0.957007670796235,0.972014467050215,0.990688157572911,1.00505914584433,1.04115434321938
United Kingdom,2021-08-21,NA,estimate,0.964691018130843,0.964959197415584,0.0374371318439451,0.90425085296845,0.939726636136956,0.955642803103781,0.974072474733043,0.990000599815722,1.02618118856872
United Kingdom,2021-08-22,NA,estimate,0.958506298153861,0.958829477828735,0.0380153638767834,0.897709938542565,0.933262609192546,0.948548771326458,0.96819359684959,0.984612473429176,1.02103016671426
United Kingdom,2021-08-23,NA,estimate,0.963204937902946,0.963565461408639,0.0377756431768903,0.901142653285211,0.93798531023244,0.953769132842387,0.972780213304084,0.988901700319194,1.02553153295716
United Kingdom,2021-08-24,NA,estimate,0.978575501649332,0.978648050230805,0.036877699153147,0.919189798919713,0.95416439346153,0.969386338663798,0.98801940792096,1.00265458074501,1.03956739169646
United Kingdom,2021-08-25,NA,estimate,1.00243928206465,1.00231137922148,0.0359759400025255,0.944241345963084,0.977770395676897,0.993753975533021,1.01145278256889,1.02586919850486,1.06237303566572
United Kingdom,2021-08-26,NA,estimate,1.03161316230627,1.03154939584821,0.035977817032406,0.973461982411059,1.00735524677424,1.02232325626918,1.04065643151212,1.0556351579108,1.09208233859178
United Kingdom,2021-08-27,NA,estimate,1.06170119927723,1.06224111003573,0.0374118863251073,1.00159153656126,1.03633491670259,1.05221112082965,1.07150862982885,1.08721176694872,1.12553255666613
United Kingdom,2021-08-28,NA,estimate,1.08866323345841,1.08951985963985,0.0398337387879148,1.02771431133004,1.06177173517395,1.07821467512405,1.09814998921016,1.11521506764368,1.15804855297641
United Kingdom,2021-08-29,NA,estimate,1.10646759802872,1.10844995666844,0.0420570987413611,1.04196499184966,1.07966547566765,1.09657595588976,1.11777827355696,1.13573647359027,1.18075503296069
United Kingdom,2021-08-30,NA,estimate,1.11432461364594,1.11492702119219,0.0430147465660987,1.04643176322081,1.08546962981399,1.10345746262782,1.12444288814059,1.14267250824093,1.18829252491387
United Kingdom,2021-08-31,NA,estimate,1.10588944588812,1.10655184934056,0.0424682494556034,1.03900924711336,1.07676756305079,1.09515771340504,1.1168944589085401,1.13430695791584,1.17801406259955
United Kingdom,2021-09-01,NA,estimate,1.08222620732048,1.08315731285381,0.0411688661745727,1.01696215691745,1.05518698150164,1.07215220806268,1.09283940621681,1.11046580626544,1.15198658771269
United Kingdom,2021-09-02,NA,estimate,1.04566786517963,1.04677309582393,0.0403189610711502,0.982155522464584,1.01881218509734,1.03613306352607,1.05642826549428,1.07306441507987,1.11513651943395
United Kingdom,2021-09-03,NA,estimate,1.00046406659433,1.0010506991347,0.0405449263398051,0.935828472099627,0.973257410766924,0.99014704299325,1.01167138686636,1.02831968483484,1.0693469547506
United Kingdom,2021-09-04,NA,estimate,0.950614499084556,0.950392141765545,0.0413626847757848,0.881913604789681,0.921979789544392,0.940340478970883,0.960611279943784,0.978466976863272,1.0177799828591
United Kingdom,2021-09-05,NA,estimate,0.899366405749726,0.899098437089689,0.0417773434042159,0.829440762092944,0.87100841220459,0.889161333067543,0.909701024713849,0.927687066469302,0.96666292473258
United Kingdom,2021-09-06,NA,estimate,0.850558983663159,0.85076599667634,0.041223549766799,0.782299529459844,0.822529430796594,0.840699302613967,0.861578595490331,0.879569132676827,0.916068300611012
United Kingdom,2021-09-07,NA,estimate based on partial data,0.80762509268209,0.808001530423377,0.0401186794484963,0.742639960461599,0.781230807841486,0.797544869645844,0.818643688855771,0.83525591272008,0.87259648569221
United Kingdom,2021-09-08,NA,estimate based on partial data,0.771470604504278,0.772399612985836,0.0400740417676176,0.706564848322581,0.745969110047955,0.761907733766459,0.782775388021627,0.798866698896724,0.838722941887087
United Kingdom,2021-09-09,NA,estimate based on partial data,0.744789573671792,0.744675721242657,0.0435520427769719,0.674210089808496,0.715090673056687,0.73328342172742,0.755919890293131,0.773377569426894,0.817401122825014
United Kingdom,2021-09-10,NA,estimate based on partial data,0.72456981400395,0.724858190067294,0.0524651550078407,0.640916582276374,0.688773663213762,0.711496363547167,0.738794866619272,0.760290680322576,0.81256792133416
United Kingdom,2021-09-11,NA,estimate based on partial data,0.712465648582433,0.71248023812386,0.0671270798980018,0.603120851267956,0.667136791444547,0.694933074933553,0.728563647290116,0.756788769168155,0.824183280546103
United Kingdom,2021-09-12,NA,estimate based on partial data,0.705348438905403,0.706749419805767,0.0870073960075018,0.56638702225956306,0.647578613305736,0.683692633606462,0.727166073532285,0.762652616057723,0.856751359082968
United Kingdom,2021-09-13,NA,estimate based on partial data,0.703546639896635,0.706693011755802,0.111681904954299,0.529133117386522,0.629790317841506,0.67380232593637,0.729440402970897,0.778045423200875,0.900322027590033
United Kingdom,2021-09-14,NA,estimate based on partial data,0.701294410164023,0.711282452076229,0.141060897480147,0.495379358129573,0.61386856077373,0.665583557967491,0.736860300169265,0.797532041408017,0.956680948384747
United Kingdom,2021-09-15,NA,estimate based on partial data,0.702889072441879,0.719534022584073,0.175278903843875,0.461189454898353,0.598544668706921,0.659773308763796,0.745529669683334,0.826993602050871,1.02914380815576
United Kingdom,2021-09-16,NA,estimate based on partial data,0.704078576571922,0.730576547463306,0.214498807396579,0.432987779157988,0.580148764954578,0.655388955425074,0.756709149915011,0.855560067681773,1.11702609611618
United Kingdom,2021-09-17,NA,estimate based on partial data,0.703794086691406,0.743679470473496,0.258682512576689,0.403217683686323,0.563058453460104,0.646084917349333,0.768453391490191,0.87990584877001,1.213047685187
